project,project_path,worker_name,session_id,harness,source_db,source_transcript,source_factory_logs,factory_session,spawn_id,spawn_at,cli,model,effort,transcript_join_key,transcript_joined,session_first_at,session_last_at,task_id,task_title,task_status,task_closed,task_created_at,task_closed_at,lease_acquired_at,lease_released_at,lease_terminal_event,send_back_count,urgent_stop_count,merge_required_count,close_reason,first_push_at,minutes_to_first_push,input_tokens,cached_input_tokens,cache_creation_input_tokens,output_tokens,reasoning_tokens,tool_calls,cost_usd,home
Penguinz,/home/pippenz/Penguinz,codex-cosmic-condor-86-2df5dd45-9142-40c4-8e5d-a386c76345ed,db:unknown:codex-cosmic-condor-86-2df5dd45-9142-40c4-8e5d-a386c76345ed,db,/home/pippenz/Penguinz/.cas/cas.db,,/home/pippenz/Penguinz/.cas/logs,,,,,,,codex-cosmic-condor-86-2df5dd45-9142-40c4-8e5d-a386c76345ed,no,,,cas-2fcf,"Corrective spike: Qwen 3.8 family — variants, 16GB fit, and migration plan for the qwen3 service",closed,yes,2026-08-25T15:38:14.454Z,2026-08-25T15:45:09.310Z,2026-08-25T15:38:46.461Z,2026-08-25T15:45:09.429Z,released,0,0,0,"Delivered read-only corrective research artifact cas-2fcf/qwen3.8-corrective-spike.md. Qwen3.8 exists; recommendation is to keep deployed Qwen3-14B Q5 on the 16GB RTX 4080 until a 24GB GPU plus matched llama.cpp upgrade, rather than silently downgrade to a 2-bit Qwen3.8 quant. Fresh artifact proof passed (SHA-256 8e838761e38d30f358de65ec3eb045e1dfb4895a3f55c9f96d5c7a0ea04e22b4); clean worktree.",,,0,0,0,0,0,0,,default
Penguinz,/home/pippenz/Penguinz,codex-subtle-bear-31-72d45046-405b-4adb-970c-6cdff2b6b5e5,db:unknown:codex-subtle-bear-31-72d45046-405b-4adb-970c-6cdff2b6b5e5,db,/home/pippenz/Penguinz/.cas/cas.db,,/home/pippenz/Penguinz/.cas/logs,,,,,,,codex-subtle-bear-31-72d45046-405b-4adb-970c-6cdff2b6b5e5,no,,,cas-fbad,"Unicron mover regression: 210GB of link-count-1, unheld /data files never moved cache→array by stock mover",closed,yes,2026-08-25T14:35:16.063Z,2026-08-25T20:27:00.261Z,2026-08-25T16:00:42.514Z,2026-08-25T19:27:46.163Z,released,0,0,0,"Intentional no-code operational delivery: restarting stale/wedged shfs fixed the mover; batches 1–11 drained all 236 media files / 209,389,511,672 B with zero byte delta, media-only low priority, and protected Usenet unchanged at 87 files / 1,270,418,850 B. Fresh proof: no mover, media 0/0, three exact-size array targets. Receipts: artifacts://cas-fbad/DRAIN_RECEIPTS.md. Supervisor reminder #151 owns the remaining 01:00 clean-scheduled-run verification.",,,0,0,0,0,0,0,,default
Penguinz,/home/pippenz/Penguinz,codex-nimble-finch-78-5d68c4e8-bdb0-48fa-8280-873e7287d1df,db:unknown:codex-nimble-finch-78-5d68c4e8-bdb0-48fa-8280-873e7287d1df,db,/home/pippenz/Penguinz/.cas/cas.db,,/home/pippenz/Penguinz/.cas/logs,,,,,,,codex-nimble-finch-78-5d68c4e8-bdb0-48fa-8280-873e7287d1df,no,,,cas-fbad,"Unicron mover regression: 210GB of link-count-1, unheld /data files never moved cache→array by stock mover",closed,yes,2026-08-25T14:35:16.063Z,2026-08-25T20:27:00.261Z,2026-08-25T19:28:12.344Z,2026-08-25T19:46:41.763Z,released,0,0,0,"Intentional no-code operational delivery: restarting stale/wedged shfs fixed the mover; batches 1–11 drained all 236 media files / 209,389,511,672 B with zero byte delta, media-only low priority, and protected Usenet unchanged at 87 files / 1,270,418,850 B. Fresh proof: no mover, media 0/0, three exact-size array targets. Receipts: artifacts://cas-fbad/DRAIN_RECEIPTS.md. Supervisor reminder #151 owns the remaining 01:00 clean-scheduled-run verification.",,,0,0,0,0,0,0,,default
Penguinz,/home/pippenz/Penguinz,codex-keen-otter-79-1f5dce0e-e594-4747-bf73-ef7ab8648d93,db:unknown:codex-keen-otter-79-1f5dce0e-e594-4747-bf73-ef7ab8648d93,db,/home/pippenz/Penguinz/.cas/cas.db,,/home/pippenz/Penguinz/.cas/logs,,,,,,,codex-keen-otter-79-1f5dce0e-e594-4747-bf73-ef7ab8648d93,no,,,cas-fbad,"Unicron mover regression: 210GB of link-count-1, unheld /data files never moved cache→array by stock mover",closed,yes,2026-08-25T14:35:16.063Z,2026-08-25T20:27:00.261Z,2026-08-25T19:47:08.232Z,2026-08-25T20:13:05.384Z,released,0,0,0,"Intentional no-code operational delivery: restarting stale/wedged shfs fixed the mover; batches 1–11 drained all 236 media files / 209,389,511,672 B with zero byte delta, media-only low priority, and protected Usenet unchanged at 87 files / 1,270,418,850 B. Fresh proof: no mover, media 0/0, three exact-size array targets. Receipts: artifacts://cas-fbad/DRAIN_RECEIPTS.md. Supervisor reminder #151 owns the remaining 01:00 clean-scheduled-run verification.",,,0,0,0,0,0,0,,default
Penguinz,/home/pippenz/Penguinz,codex-fierce-finch-86-31019fac-8551-4c3e-9a57-650896ce7521,db:unknown:codex-fierce-finch-86-31019fac-8551-4c3e-9a57-650896ce7521,db,/home/pippenz/Penguinz/.cas/cas.db,,/home/pippenz/Penguinz/.cas/logs,,,,,,,codex-fierce-finch-86-31019fac-8551-4c3e-9a57-650896ce7521,no,,,cas-fbad,"Unicron mover regression: 210GB of link-count-1, unheld /data files never moved cache→array by stock mover",closed,yes,2026-08-25T14:35:16.063Z,2026-08-25T20:27:00.261Z,2026-08-25T20:13:26.842Z,2026-08-25T20:27:00.496Z,released,0,0,0,"Intentional no-code operational delivery: restarting stale/wedged shfs fixed the mover; batches 1–11 drained all 236 media files / 209,389,511,672 B with zero byte delta, media-only low priority, and protected Usenet unchanged at 87 files / 1,270,418,850 B. Fresh proof: no mover, media 0/0, three exact-size array targets. Receipts: artifacts://cas-fbad/DRAIN_RECEIPTS.md. Supervisor reminder #151 owns the remaining 01:00 clean-scheduled-run verification.",,,0,0,0,0,0,0,,default
Penguinz,/home/pippenz/Penguinz,happy-eagle-54,01a03948-d55e-7611-86f7-0dbb81128928,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T10-17-49-01a03948-d55e-7611-86f7-0dbb81128928.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,210,2026-08-25T14:17:48.543Z,codex,gpt-5.6-terra,high,happy-eagle-54,yes,2026-08-25T14:17:50.139Z,2026-08-25T14:35:42.028Z,cas-a837,"Post-soak cleanup: retire old media shares, vestigial Plex mounts, compat symlinks (gate: ~2026-08-24)",closed,yes,2026-08-17T19:23:02.910Z,2026-08-25T15:58:58.424Z,,,,0,0,0,"Phase B complete: recreated binhex-plex from supervisor-edited template; runtime now has only config, /data, approved /mnt/user/Movies, and music. Plex HTTP 200 plus exact baseline proof (11,529 video parts; watched 7,167; in-progress 1,029; Deadliest Catch 31 views/2026-08-25 01:45:48 UTC). Removed only seven verified file-free TV Shows directories on disks 1–7; cache path absent. No share cfg, Movies, mover, Empty Trash, relic tree, or rollback mutation. Durable receipt: artifacts://cas-a837/PHASE_B_RECEIPT.md; supervisor must remove /boot/config/shares/TV Shows.cfg.",,,4577640,4427008,0,26622,11957,19,1.506130,support+alt
Penguinz,/home/pippenz/Penguinz,vivid-sparrow-58,01a03959-8f1c-7190-b4fe-b6d6a676c6f1,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T10-36-05-01a03959-8f1c-7190-b4fe-b6d6a676c6f1.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,213,2026-08-25T14:36:02.486Z,codex,gpt-5.6-terra,high,vivid-sparrow-58,yes,2026-08-25T14:36:06.695Z,2026-08-25T15:59:54.462Z,cas-a837,"Post-soak cleanup: retire old media shares, vestigial Plex mounts, compat symlinks (gate: ~2026-08-24)",closed,yes,2026-08-17T19:23:02.910Z,2026-08-25T15:58:58.424Z,,,,0,0,0,"Phase B complete: recreated binhex-plex from supervisor-edited template; runtime now has only config, /data, approved /mnt/user/Movies, and music. Plex HTTP 200 plus exact baseline proof (11,529 video parts; watched 7,167; in-progress 1,029; Deadliest Catch 31 views/2026-08-25 01:45:48 UTC). Removed only seven verified file-free TV Shows directories on disks 1–7; cache path absent. No share cfg, Movies, mover, Empty Trash, relic tree, or rollback mutation. Durable receipt: artifacts://cas-a837/PHASE_B_RECEIPT.md; supervisor must remove /boot/config/shares/TV Shows.cfg.",,,5298026,5108480,0,24148,8992,18,1.690564,support+alt
Penguinz,/home/pippenz/Penguinz,gentle-pelican-76,01a03959-913d-7803-9e14-4711ba5d4728,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T10-36-06-01a03959-913d-7803-9e14-4711ba5d4728.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,214,2026-08-25T14:36:03.526Z,codex,gpt-5.6-terra,high,gentle-pelican-76,yes,2026-08-25T14:36:07.186Z,2026-08-25T15:55:24.914Z,cas-fbad,"Unicron mover regression: 210GB of link-count-1, unheld /data files never moved cache→array by stock mover",closed,yes,2026-08-25T14:35:16.063Z,2026-08-25T20:27:00.261Z,,,,0,0,0,"Intentional no-code operational delivery: restarting stale/wedged shfs fixed the mover; batches 1–11 drained all 236 media files / 209,389,511,672 B with zero byte delta, media-only low priority, and protected Usenet unchanged at 87 files / 1,270,418,850 B. Fresh proof: no mover, media 0/0, three exact-size array targets. Receipts: artifacts://cas-fbad/DRAIN_RECEIPTS.md. Supervisor reminder #151 owns the remaining 01:00 clean-scheduled-run verification.",,,6550633,6286592,0,22751,9854,33,2.058412,support+alt
Penguinz,/home/pippenz/Penguinz,clever-eagle-74,01a03961-6675-7620-a0c6-3fd9354c15d0,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T10-44-39-01a03961-6675-7620-a0c6-3fd9354c15d0.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,215,2026-08-25T14:44:28.786Z,codex,gpt-5.6-terra,high,clever-eagle-74,yes,2026-08-25T14:44:40.269Z,2026-08-25T15:06:52.713Z,cas-537d,Install opencode CLI on soundwave + wire an update path,closed,yes,2026-08-25T14:43:57.450Z,2026-08-25T14:46:44.177Z,,,,0,0,0,Installed official user-scoped OpenCode 1.18.23 for pippenz on soundwave; fresh interactive-shell invocation and `opencode upgrade --method curl` both exit 0. Durable receipt: /home/pippenz/.cas/artifacts/cas-537d/opencode-install-receipt.md. No repository diff exists because delivery is a host-scoped CLI installation.,,,4272197,4106752,0,17973,6642,25,1.367916,support+alt
Penguinz,/home/pippenz/Penguinz,calm-koala-69,01a03961-8f4d-79e0-b63c-4ca1e11c67a7,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T10-44-50-01a03961-8f4d-79e0-b63c-4ca1e11c67a7.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,216,2026-08-25T14:44:30.384Z,codex,gpt-5.6-terra,high,calm-koala-69,yes,2026-08-25T14:44:50.716Z,2026-08-25T15:31:21.664Z,cas-a1c6,"Spike: Qwen3 variant + runtime research for soundwave (RTX 4080 16GB), incl. exo distributed option",closed,yes,2026-08-25T14:44:07.039Z,2026-08-25T14:48:32.770Z,,,,0,0,0,Delivered durable research artifact `cas-a1c6/qwen3-runtime-recommendation.md`: recommends Qwen3-14B-GGUF Q5_K_M on existing llama-server at 16K with 13.12 GiB estimated allocation / 2.44 GiB headroom; rejects exo on present Linux/Unicron/1GbE hardware. Fresh artifact proof exited 0; clean worktree receipt recorded.,2026-08-25T15:19:17.683Z,34.45,26037174,25576576,0,62050,20757,96,6.781111,support+alt
Penguinz,/home/pippenz/Penguinz,keen-falcon-21,01a03961-b7dd-7081-acc7-874db8b8b95e,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T10-45-00-01a03961-b7dd-7081-acc7-874db8b8b95e.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,217,2026-08-25T14:44:31.003Z,codex,gpt-5.6-terra,high,keen-falcon-21,yes,2026-08-25T14:45:01.122Z,2026-08-25T15:04:13.290Z,cas-f368,Redesign vramp graph window in Dustbunny visual style,closed,yes,2026-08-25T14:44:25.378Z,2026-08-25T15:27:25.475Z,,,,2,0,1,"Rendering-fix cycle complete: 966a895 merged to soundwave-config master ef5214b, redeployed live (unit vramp-tray), env-independence proven (env -i Wayland + screenshot), verifications ver-dfa7e5f805c2 and ver-93e1e140a8fd approved. vramp.svg recolor residual is split out via immediate reopen as its own cycle.",,,7121287,6938752,0,43312,15741,22,2.272564,support+alt
Penguinz,/home/pippenz/Penguinz,sharp-jay-9,01a03977-5de6-7150-a350-0cdba408300d,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T11-08-39-01a03977-5de6-7150-a350-0cdba408300d.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,220,2026-08-25T15:08:28.376Z,codex,gpt-5.6-terra,high,sharp-jay-9,yes,2026-08-25T15:08:39.907Z,2026-08-25T15:35:58.056Z,cas-9244,Local Qwen as a managed service + vramp toggle (per spike recommendation),closed,yes,2026-08-25T14:44:16.817Z,2026-08-25T15:35:32.059Z,,,,0,0,0,"Supervisor close after direct-diff review (house policy) + approved verification ver-8fa84fa7875b. Delivered per accepted spike spec: qwen3 llama-server service (Conflicts=-enforced mutual exclusion), model on pooled shockwave assets, runtime smoke proven (10,337 MiB admission, /v1/models, chat OK, clean stop), vramp toggle deployed live. Merges: soundwave-config master 2176ed4; Penguinz epic a3a3c82. Work by clever-eagle-74 (service/docs/download checkpoint) + sharp-jay-9 (resume, smoke, toggle).",,,3622647,3498496,0,17575,6868,30,1.158901,support+alt
Penguinz,/home/pippenz/Penguinz,ready-bear-38,01a03990-9075-7253-a90e-32852c39d28e,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T11-36-10-01a03990-9075-7253-a90e-32852c39d28e.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,222,2026-08-25T15:35:59.628Z,codex,gpt-5.6-terra,high,ready-bear-38,yes,2026-08-25T15:36:11.223Z,2026-08-25T15:43:07.395Z,cas-1fef,Post QBO Changes — All Scriptable Actions from Bossman Responses,closed,yes,2026-08-25T15:07:58.331Z,2026-03-19T14:44:17.961Z,,,,0,0,0,"All 7 JEs posted to QBO (920-926), $307,241 new deductions live. Reports updated. Script committed.",,,2661340,2574336,0,13741,5522,18,0.853767,support+alt
Penguinz,/home/pippenz/Penguinz,cosmic-condor-86,01a03992-aee4-7022-9ad2-4053615190ad,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T11-38-29-01a03992-aee4-7022-9ad2-4053615190ad.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,224,2026-08-25T15:38:18.559Z,codex,gpt-5.6-terra,high,cosmic-condor-86,yes,2026-08-25T15:38:30.065Z,2026-08-25T15:45:27.414Z,cas-2fcf,"Corrective spike: Qwen 3.8 family — variants, 16GB fit, and migration plan for the qwen3 service",closed,yes,2026-08-25T15:38:14.454Z,2026-08-25T15:45:09.310Z,,,,0,0,0,"Delivered read-only corrective research artifact cas-2fcf/qwen3.8-corrective-spike.md. Qwen3.8 exists; recommendation is to keep deployed Qwen3-14B Q5 on the 16GB RTX 4080 until a 24GB GPU plus matched llama.cpp upgrade, rather than silently downgrade to a 2-bit Qwen3.8 quant. Fresh artifact proof passed (SHA-256 8e838761e38d30f358de65ec3eb045e1dfb4895a3f55c9f96d5c7a0ea04e22b4); clean worktree.",,,2372008,2227968,0,17728,5594,12,0.946410,support+alt
Penguinz,/home/pippenz/Penguinz,subtle-bear-31,01a039a6-c4ed-7021-a1be-fca3355d319e,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T12-00-25-01a039a6-c4ed-7021-a1be-fca3355d319e.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,227,2026-08-25T16:00:14.871Z,codex,gpt-5.6-terra,high,subtle-bear-31,yes,2026-08-25T16:00:26.495Z,2026-08-25T19:27:29.554Z,cas-fbad,"Unicron mover regression: 210GB of link-count-1, unheld /data files never moved cache→array by stock mover",closed,yes,2026-08-25T14:35:16.063Z,2026-08-25T20:27:00.261Z,,,,0,0,0,"Intentional no-code operational delivery: restarting stale/wedged shfs fixed the mover; batches 1–11 drained all 236 media files / 209,389,511,672 B with zero byte delta, media-only low priority, and protected Usenet unchanged at 87 files / 1,270,418,850 B. Fresh proof: no mover, media 0/0, three exact-size array targets. Receipts: artifacts://cas-fbad/DRAIN_RECEIPTS.md. Supervisor reminder #151 owns the remaining 01:00 clean-scheduled-run verification.",,,18597403,18198784,0,34075,12460,45,4.845895,support+alt
Penguinz,/home/pippenz/Penguinz,nimble-finch-78,01a03a64-bc81-7a60-a58f-006bb9ebe6d6,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T15-27-55-01a03a64-bc81-7a60-a58f-006bb9ebe6d6.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,229,2026-08-25T19:27:50.473Z,codex,gpt-5.6-terra,high,nimble-finch-78,yes,2026-08-25T19:27:56.016Z,2026-08-25T19:46:38.568Z,cas-fbad,"Unicron mover regression: 210GB of link-count-1, unheld /data files never moved cache→array by stock mover",closed,yes,2026-08-25T14:35:16.063Z,2026-08-25T20:27:00.261Z,,,,0,0,0,"Intentional no-code operational delivery: restarting stale/wedged shfs fixed the mover; batches 1–11 drained all 236 media files / 209,389,511,672 B with zero byte delta, media-only low priority, and protected Usenet unchanged at 87 files / 1,270,418,850 B. Fresh proof: no mover, media 0/0, three exact-size array targets. Receipts: artifacts://cas-fbad/DRAIN_RECEIPTS.md. Supervisor reminder #151 owns the remaining 01:00 clean-scheduled-run verification.",,,2187324,2093056,0,9493,2363,19,0.721063,support+alt
Penguinz,/home/pippenz/Penguinz,keen-otter-79,01a03a76-0053-79d3-8536-6babff03bdd3,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T15-46-47-01a03a76-0053-79d3-8536-6babff03bdd3.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,231,2026-08-25T19:46:45.356Z,codex,gpt-5.6-terra,high,keen-otter-79,yes,2026-08-25T19:46:47.400Z,2026-08-25T20:12:55.648Z,cas-fbad,"Unicron mover regression: 210GB of link-count-1, unheld /data files never moved cache→array by stock mover",closed,yes,2026-08-25T14:35:16.063Z,2026-08-25T20:27:00.261Z,,,,0,0,0,"Intentional no-code operational delivery: restarting stale/wedged shfs fixed the mover; batches 1–11 drained all 236 media files / 209,389,511,672 B with zero byte delta, media-only low priority, and protected Usenet unchanged at 87 files / 1,270,418,850 B. Fresh proof: no mover, media 0/0, three exact-size array targets. Receipts: artifacts://cas-fbad/DRAIN_RECEIPTS.md. Supervisor reminder #151 owns the remaining 01:00 clean-scheduled-run verification.",,,2916729,2816000,0,16685,4138,17,0.964878,support+alt
Penguinz,/home/pippenz/Penguinz,fierce-finch-86,01a03a8e-2b45-75c0-8652-cdc666198ee8,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex-support@gabber.studio/sessions/2026/08/25/rollout-2026-08-25T16-13-10-01a03a8e-2b45-75c0-8652-cdc666198ee8.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-kind-swan-75,233,2026-08-25T20:13:09.173Z,codex,gpt-5.6-terra,high,fierce-finch-86,yes,2026-08-25T20:13:11.316Z,2026-08-25T20:27:06.962Z,cas-fbad,"Unicron mover regression: 210GB of link-count-1, unheld /data files never moved cache→array by stock mover",closed,yes,2026-08-25T14:35:16.063Z,2026-08-25T20:27:00.261Z,,,,0,0,0,"Intentional no-code operational delivery: restarting stale/wedged shfs fixed the mover; batches 1–11 drained all 236 media files / 209,389,511,672 B with zero byte delta, media-only low priority, and protected Usenet unchanged at 87 files / 1,270,418,850 B. Fresh proof: no mover, media 0/0, three exact-size array targets. Receipts: artifacts://cas-fbad/DRAIN_RECEIPTS.md. Supervisor reminder #151 owns the remaining 01:00 clean-scheduled-run verification.",,,2904885,2799104,0,15262,4232,22,0.954527,support+alt
Penguinz,/home/pippenz/Penguinz,mighty-dragon-56,01a04360-0f12-7583-b9bf-b42efb205028,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex/sessions/2026/08/27/rollout-2026-08-27T09-19-23-01a04360-0f12-7583-b9bf-b42efb205028.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-noble-pelican-93,235,2026-08-27T13:19:22.238Z,codex,gpt-5.6-luna,xhigh,mighty-dragon-56,yes,2026-08-27T13:19:24.664Z,2026-08-27T13:49:39.902Z,cas-78bf,No escalation for a live worker holding assigned-but-unstarted work — '(may be investigating or idle)' hides a wedged fleet indefinitely,closed,yes,2026-08-27T13:19:18.530Z,2026-07-29T13:29:15.173Z,,,,0,0,1,"Merged into epic branch and fully verified. Commit 6f8e25e0 adds thresholded escalation for live workers holding assigned Open work without starting or showing harness-aware activity, preserves the normal cas-dbbb grace window, and makes worker_status name the assigned-but-unstarted state with elapsed/threshold. Fresh focused regressions: 6 passed, 0 failed. Required sanitized full workspace suite: exit 0, all targets green.",,,8895865,8703232,0,58674,22605,18,0.283000,default
Penguinz,/home/pippenz/Penguinz,silent-merlin-25,01a0437b-b66b-7571-9ef3-18d8d22db616,codex,/home/pippenz/Penguinz/.cas/cas.db,/home/pippenz/.codex/sessions/2026/08/27/rollout-2026-08-27T09-49-36-01a0437b-b66b-7571-9ef3-18d8d22db616.jsonl,/home/pippenz/Penguinz/.cas/logs,Penguinz-noble-pelican-93,236,2026-08-27T13:49:34.354Z,codex,gpt-5.6-luna,xhigh,silent-merlin-25,yes,2026-08-27T13:49:36.743Z,2026-08-27T15:46:49.882Z,cas-34bf,Purge stale penguin_backup fragments on disks 1/2/3/4/7 (~1.03T) — disk6 is canonical; verify then delete with manifest gates,closed,yes,2026-08-27T13:44:30.828Z,2026-08-27T19:43:26.810Z,,,,0,0,0,"Completed no-code operational purge. Deleted 1,529,443 manifest-approved files totaling 650,892,638,057 B via direct /mnt/disk1,/mnt/disk2,/mnt/disk3,/mnt/disk4,/mnt/disk7 paths at ionice -c3/nice -n19; all five streams returned remote/local rc=0. Exact post-delete survivor proof found 0 missing protected rows and 0 unexpected survivors. Fresh df receipts show 655,588,536,320 B (~655.6 GB decimal) available-byte reclaim across disks 1/2/3/4/7. Retained 522,629 protected rows totaling 446,243,463,342 B, including 522,585 UNIQUE rows pending user adjudication; no UNIQUE rows deleted. All 37 sampled hash mismatches were excluded and older/equal to disk6; zero newer-fragment anomalies among mismatches. Empty-directory cleanup returned rc=0. Supervisor post-gates passed: restic check `no errors were found` 14/14 snapshots; backup service Result=success/ExecMainStatus=0; share-size sanity explained by retained UNIQUE set and service-write timing; remote scratch archived to artifacts://cas-34bf/remote-scratch-final-20260827.tar.gz (255,718,461 B) and removed. Final proof exit=0; durable report artifacts://cas-34bf/FINAL-REPORT.md, UNIQUE-ADJUDICATION.md, classification-manifest.tsv, and evidence-checksums.sha256.",,,18010153,17691136,0,64605,31948,56,0.495152,default
